Album_Popularity,Album_Name,Album_Owner,Release_Date,Song_Name,Track_Nr,Duration_Mins,Track_Id,Track_Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Artists
66,Konnichiwa,Skepta,2016-05-06,Detox,11,2.8,71md8EbjkbsvLmDBRa9syJ,44,0.751,0.777,10,-7.226,0,0.243,0.0187,0.0039,0.359,0.32,140.063,"['Skepta', 'BBK']"
66,Konnichiwa,Skepta,2016-05-06,Text Me Back,12,4.42,2OKpV0BwfrTDR0afe4mDxA,44,0.611,0.684,1,-9.08,1,0.4,0.152,1.02e-06,0.418,0.442,135.563,['Skepta']
88,DAMN.,Kendrick Lamar,2017-04-14,BLOOD.,1,1.97,1n4jwRVXdkK2U34nBDUKKT,63,0.357,0.238,8,-16.78,0,0.265,0.142,0.0859,0.55,0.494,156.907,['Kendrick Lamar']
88,DAMN.,Kendrick Lamar,2017-04-14,DNA.,2,3.1,6HZILIRieu8S0iqY8kIKhj,81,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,['Kendrick Lamar']
88,DAMN.,Kendrick Lamar,2017-04-14,YAH.,3,2.67,4BHSjbYylfOH5WAGusDyni,66,0.67,0.7,1,-7.893,1,0.196,0.576,5.34e-06,0.226,0.648,69.986,['Kendrick Lamar']
88,DAMN.,Kendrick Lamar,2017-04-14,ELEMENT.,4,3.48,1EaKU4dMbesXXd3BrLCtYG,73,0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,['Kendrick Lamar']
88,DAMN.,Kendrick Lamar,2017-04-14,FEEL.,5,3.58,2LTlO3NuNVN70lp2ZbVswF,67,0.746,0.798,0,-8.382,1,0.349,0.137,0.0,0.139,0.553,109.968,['Kendrick Lamar']
88,DAMN.,Kendrick Lamar,2017-04-14,LOYALTY. FEAT. RIHANNA.,6,3.79,6SwRhMLwNqEi6alNPVG00n,74,0.658,0.535,9,-8.983,0,0.0573,0.0265,0.0,0.2,0.419,110.684,"['Kendrick Lamar', 'Rihanna']"
88,DAMN.,Kendrick Lamar,2017-04-14,PRIDE.,7,4.59,6IZvVAP7VPPnsGX6bvgkqg,79,0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,['Kendrick Lamar']
88,DAMN.,Kendrick Lamar,2017-04-14,HUMBLE.,8,2.95,7KXjTSCq5nL1LoYtL7XAwS,85,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,['Kendrick Lamar']
88,DAMN.,Kendrick Lamar,2017-04-14,LUST.,9,5.13,06FCvd7rrRcF3DdvWH5Isp,65,0.678,0.562,3,-9.197,0,0.508,0.193,0.0,0.104,0.566,94.241,['Kendrick Lamar']
88,DAMN.,Kendrick Lamar,2017-04-14,LOVE. FEAT. ZACARI.,10,3.56,6PGoSes0D9eUDeeAafB2As,83,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,"['Kendrick Lamar', 'Zacari']"
88,DAMN.,Kendrick Lamar,2017-04-14,XXX. FEAT. U2.,11,4.24,4iYRa2btalAzPZoSYfROqF,70,0.568,0.619,1,-6.899,1,0.414,0.138,1.67e-06,0.11,0.293,170.115,"['Kendrick Lamar', 'U2']"
88,DAMN.,Kendrick Lamar,2017-04-14,FEAR.,12,7.68,23luOrEVHMfoX0AhfbQuS6,67,0.588,0.479,1,-7.039,1,0.281,0.604,7.2e-06,0.527,0.434,150.414,['Kendrick Lamar']
88,DAMN.,Kendrick Lamar,2017-04-14,GOD.,13,4.15,5p3NP9mQblDsVJLdfNZJ3I,63,0.706,0.557,0,-5.8,1,0.0813,0.0347,0.0,0.276,0.205,132.98,['Kendrick Lamar']
88,DAMN.,Kendrick Lamar,2017-04-14,DUCKWORTH.,14,4.14,0y9uTzK9cNKSAEHnpeRG8C,71,0.552,0.731,7,-6.873,1,0.615,0.0536,0.0,0.258,0.632,174.516,['Kendrick Lamar']
64,Big Fish Theory,Vince Staples,2017-06-23,Crabs In A Bucket,1,3.3,0RxSL5kjZXO45l38vVerNO,46,0.675,0.729,11,-7.494,0,0.124,0.197,0.00378,0.0863,0.0789,130.98,['Vince Staples']
64,Big Fish Theory,Vince Staples,2017-06-23,Big Fish,2,3.3,6eL1ncVDtQHgSm3E288TS7,61,0.898,0.547,3,-5.707,0,0.313,0.484,1.04e-05,0.37,0.763,100.01,['Vince Staples']
64,Big Fish Theory,Vince Staples,2017-06-23,Alyssa Interlude,3,2.64,1AdmqWMl7MCSRMKpwiH0yU,41,0.705,0.704,3,-11.597,1,0.243,0.508,0.0327,0.0567,0.555,158.057,['Vince Staples']
64,Big Fish Theory,Vince Staples,2017-06-23,Love Can Be...,4,2.98,6q0wu4qjc9XVyqqRv7vlMZ,45,0.692,0.634,7,-6.741,1,0.0996,0.0165,0.000644,0.459,0.338,123.946,['Vince Staples']
64,Big Fish Theory,Vince Staples,2017-06-23,745,5,3.79,2fRoKHW3lzNUKIUTade8nL,58,0.785,0.476,1,-9.805,1,0.115,0.115,0.00165,0.092,0.223,118.931,['Vince Staples']
64,Big Fish Theory,Vince Staples,2017-06-23,Ramona Park Is Yankee Stadium,6,0.86,3hJkeEjwi8foYgWDZnWKTB,38,0.311,0.806,8,-15.368,1,0.605,0.395,0.00519,0.253,0.0326,92.819,['Vince Staples']
64,Big Fish Theory,Vince Staples,2017-06-23,Yeah Right,7,3.15,35tWhD29yvWwB0IDRr6zsL,56,0.734,0.468,1,-9.029,1,0.0912,0.018,0.0,0.382,0.285,118.001,['Vince Staples']
64,Big Fish Theory,Vince Staples,2017-06-23,Homage,8,2.88,1qSI0rdziYSXKV7oRMO1ls,44,0.789,0.595,1,-5.192,1,0.182,0.00938,0.00124,0.0896,0.51,147.007,['Vince Staples']
64,Big Fish Theory,Vince Staples,2017-06-23,SAMO,9,2.91,2kLI3WeOPoP5rLP1lXr6nH,43,0.812,0.513,2,-7.169,1,0.0766,0.014,5.07e-06,0.118,0.0844,77.998,['Vince Staples']
64,Big Fish Theory,Vince Staples,2017-06-23,Party People,10,2.98,2MIXhD9W7WL1Txd4Z7bU49,45,0.541,0.563,11,-6.75,1,0.0737,0.00195,0.111,0.193,0.105,115.297,['Vince Staples']
64,Big Fish Theory,Vince Staples,2017-06-23,BagBak,11,2.68,5POEFQCKtD0QxYLfZ2kqEx,57,0.76,0.828,1,-4.532,1,0.0789,0.0478,0.000427,0.0893,0.923,82.006,['Vince Staples']
64,Big Fish Theory,Vince Staples,2017-06-23,Rain Come Down,12,4.68,2zHmESGHFkWNllG1QvzBxT,44,0.882,0.399,8,-8.073,1,0.0555,0.417,0.000134,0.109,0.25,120.006,['Vince Staples']
44,Laila’s Wisdom,Rapsody,2017-09-22,Laila’s Wisdom,1,3.25,1EzniRQ6UM9Y5xGrmfqCgy,38,0.417,0.737,5,-7.188,1,0.336,0.23,4.85e-05,0.467,0.355,165.183,['Rapsody']
44,Laila’s Wisdom,Rapsody,2017-09-22,Power,2,5.58,4DxaBl7XTThDb9zRZjIWOB,40,0.441,0.854,4,-5.509,0,0.486,0.00274,0.0,0.175,0.597,81.309,"['Rapsody', 'Kendrick Lamar', 'Lance Skiiiwalker']"
44,Laila’s Wisdom,Rapsody,2017-09-22,Chrome (Like Ooh),3,3.46,2yN9PLpUFK8LKMrhGRTVDB,25,0.476,0.883,10,-6.079,0,0.476,0.243,0.0,0.403,0.757,183.192,['Rapsody']
44,Laila’s Wisdom,Rapsody,2017-09-22,Pay Up,4,3.27,4D5RnsG4pfqmGJ36nFcvSa,25,0.777,0.792,6,-4.505,0,0.142,0.121,1.23e-06,0.399,0.473,101.689,['Rapsody']
44,Laila’s Wisdom,Rapsody,2017-09-22,Ridin’,5,4.87,7fddoeiUZXv5RhFUcm7PMf,24,0.422,0.61,8,-6.529,1,0.409,0.206,0.0,0.11,0.323,79.478,"['Rapsody', 'GQ']"
44,Laila’s Wisdom,Rapsody,2017-09-22,Sassy,6,3.22,13thLit2vmo1qePjSFP01c,26,0.78,0.647,11,-6.331,0,0.164,0.0861,0.0,0.0873,0.551,116.976,['Rapsody']
44,Laila’s Wisdom,Rapsody,2017-09-22,Nobody,7,7.45,0oz3Beex42DL7nabhLknBd,35,0.502,0.649,11,-9.384,0,0.466,0.0106,0.0,0.187,0.339,171.64,"['Rapsody', 'Anderson .Paak', 'Black Thought', 'Moonchild']"
44,Laila’s Wisdom,Rapsody,2017-09-22,Black & Ugly,8,4.15,5TM4UBorSpaZaQaZOdsEhc,28,0.675,0.695,4,-6.916,0,0.405,0.263,0.0,0.218,0.61,80.345,"['Rapsody', 'BJ The Chicago Kid']"
44,Laila’s Wisdom,Rapsody,2017-09-22,You Should Know,9,6.29,3BT1sqLs9ElWP6llB21Urr,27,0.501,0.805,1,-4.684,1,0.364,0.211,0.0,0.205,0.667,80.539,"['Rapsody', 'Busta Rhymes']"
44,Laila’s Wisdom,Rapsody,2017-09-22,A Rollercoaster Jam Called Love,10,5.31,4AW8UEGoTfkDGUyxCP4zmS,29,0.397,0.801,10,-6.813,0,0.437,0.0204,0.0,0.653,0.352,85.397,"['Rapsody', 'Musiq Soulchild', 'Gwen Bunn']"
44,Laila’s Wisdom,Rapsody,2017-09-22,U Used 2 Love Me,11,2.71,4rYM1OHWtIGCKJOnwnIQbb,21,0.466,0.301,5,-12.733,0,0.115,0.573,1.55e-06,0.11,0.215,83.638,"['Rapsody', 'Terrace Martin']"
44,Laila’s Wisdom,Rapsody,2017-09-22,Knock On My Door,12,4.69,4plmNMa1yLDmpEngcnYxlm,24,0.419,0.874,5,-4.702,1,0.291,0.0608,1.29e-06,0.133,0.65,84.031,"['Rapsody', 'BJ The Chicago Kid']"
44,Laila’s Wisdom,Rapsody,2017-09-22,OooWee,13,4.02,6GBMqcyAxxWoFkbgpOIF42,34,0.415,0.765,1,-5.761,1,0.309,0.00711,0.0,0.161,0.409,166.998,"['Rapsody', 'Anderson .Paak']"
44,Laila’s Wisdom,Rapsody,2017-09-22,Jesus Coming,14,6.33,2DzichbUeu9LKOyeI4z2LT,22,0.397,0.686,1,-5.103,1,0.258,0.809,1.93e-05,0.106,0.459,166.359,"['Rapsody', 'Amber Navran']"
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Big K.R.I.T.,1,2.87,49KseQDZRmTUxF7T0TegwU,40,0.389,0.805,1,-6.716,1,0.332,0.727,0.00034,0.0987,0.376,139.073,['Big K.R.I.T.']
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Confetti,2,3.31,3dTpCTapp53S88tyMOVosR,48,0.686,0.633,1,-8.321,0,0.2,0.0518,1.09e-05,0.083,0.218,85.955,['Big K.R.I.T.']
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Big Bank (feat. T.I.),3,3.74,79ji61eEDBXXcpR0DBjcRP,52,0.712,0.847,11,-3.088,0,0.147,0.00814,0.0,0.381,0.594,148.936,"['Big K.R.I.T.', 'T.I.']"
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Subenstein (My Sub IV),4,4.05,4vsBWAU6jHc9QLFma2bcqB,42,0.698,0.83,1,-5.668,1,0.093,0.00471,0.0,0.151,0.686,155.029,['Big K.R.I.T.']
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,1999 (feat. Lloyd),5,3.72,7dveZsk7FG3K9uHCpUOh5A,46,0.699,0.7,6,-6.508,1,0.212,0.0887,0.0,0.0771,0.534,158.026,"['Big K.R.I.T.', 'Lloyd']"
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Ride Wit Me (feat. Bun B & Pimp C),6,3.58,7pakPCYZqstwdMjpcimsLr,38,0.742,0.742,11,-6.659,0,0.109,0.00235,0.0,0.257,0.412,143.971,"['Big K.R.I.T.', 'Bun B', 'Pimp C']"
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Get Up 2 Come Down (feat. CeeLo Green & Sleepy Brown),7,4.62,6jtTVWnlHgyjLgwLW63SZk,39,0.495,0.663,1,-6.649,1,0.185,0.0411,0.0,0.144,0.128,86.728,"['Big K.R.I.T.', 'CeeLo Green', 'Sleepy Brown']"
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Layup,8,4.35,1PggZZlGqKsfc8u8PGxBHy,36,0.579,0.735,7,-7.266,0,0.0489,0.341,0.0,0.088,0.411,137.98,['Big K.R.I.T.']
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Classic Interlude,9,0.9,0J7FkXblrqldbm5AFM7Qik,29,0.767,0.257,11,-12.115,0,0.935,0.454,0.0,0.187,0.524,89.074,['Big K.R.I.T.']
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Aux Cord,10,3.26,25FSYy5ox8ZXYzBCvTEKLd,35,0.371,0.798,0,-5.899,1,0.0791,0.00977,8.84e-05,0.086,0.112,90.753,['Big K.R.I.T.']
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Get Away,11,4.96,5mWSVCgeHbSmTmuMV5ES3S,44,0.621,0.725,7,-4.496,1,0.267,0.367,0.0,0.104,0.153,155.974,['Big K.R.I.T.']
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Justin Scott,1,4.01,2Ee22x5KHPEvrGBIx9AdOb,45,0.241,0.722,4,-5.161,0,0.0426,0.0145,0.001,0.306,0.142,115.869,['Big K.R.I.T.']
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Mixed Messages,2,4.45,3y4YUioQQVCZriM2RjZIik,49,0.72,0.691,1,-6.266,1,0.0328,0.0486,2.16e-05,0.174,0.34,115.966,['Big K.R.I.T.']
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Keep The devil Off,3,5.18,05YwRG6IqB1WmrINEAmbXr,38,0.697,0.85,10,-4.479,0,0.129,0.519,0.0,0.338,0.539,119.996,['Big K.R.I.T.']
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Miss Georgia Fornia (feat. Joi),4,6.01,28qOm0MgUE3hJfO6i84Jls,35,0.58,0.758,9,-4.605,0,0.174,0.229,2.43e-05,0.131,0.188,103.847,"['Big K.R.I.T.', 'Joi']"
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Everlasting,5,3.39,5HE3qhgbPdKXv7Xn45FiLh,33,0.552,0.72,6,-6.229,0,0.314,0.439,4.28e-06,0.0888,0.83,94.151,['Big K.R.I.T.']
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Higher Calling (feat. Jill Scott),6,3.9,3LrDXQaEyyqe4TLWJy0Mt7,38,0.774,0.871,10,-4.551,0,0.0998,0.0669,0.00372,0.139,0.737,155.985,"['Big K.R.I.T.', 'Jill Scott']"
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Weekend Interlude,7,0.8,7vnPCv6pfhRSeUmhyjatHM,27,0.847,0.876,1,-6.475,1,0.313,0.0206,0.0,0.698,0.873,148.736,['Big K.R.I.T.']
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Price of Fame,8,4.24,6cAbJAh1AeYBLAMurtyNqM,38,0.675,0.703,2,-7.117,1,0.32,0.144,3.33e-06,0.0912,0.421,79.97,['Big K.R.I.T.']
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Drinking Sessions (feat. Keyon Harrold),9,5.19,1t9LPKYNjcFPTWa2moPE94,38,0.514,0.717,9,-5.987,0,0.249,0.209,0.0,0.169,0.333,140.9,"['Big K.R.I.T.', 'Keyon Harrold']"
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,"The Light (feat. Bilal, Robert Glasper Jr., Kenneth Whalum & Burniss Earl Travis II)",10,4.08,7a6DXdC46FGSCNT4hLxbAe,32,0.401,0.834,11,-5.546,0,0.161,0.244,0.0,0.365,0.17,129.443,"['Big K.R.I.T.', 'Bilal', 'Burniss Earl Travis II', 'Kenneth Whalum', 'Robert Glasper']"
58,4eva Is A Mighty Long Time,Big K.R.I.T.,2017-10-27,Bury Me In Gold,11,4.41,4XJf9EhLAiYkGeuGHlqjzB,38,0.527,0.772,9,-5.313,1,0.0765,0.0248,4.81e-06,0.108,0.438,97.948,['Big K.R.I.T.']
72,4:44,JAY-Z,2017-07-07,Kill Jay Z,1,2.97,2kh78Yka2tkYOx3XF9DVpu,53,0.542,0.821,10,-6.458,0,0.32,0.133,1.34e-06,0.57,0.286,84.425,['JAY-Z']
72,4:44,JAY-Z,2017-07-07,The Story of O.J.,2,3.86,6JpN5w95em8SODPiM7W2PH,68,0.741,0.718,7,-5.823,1,0.415,0.283,2.21e-06,0.23,0.576,165.848,['JAY-Z']
72,4:44,JAY-Z,2017-07-07,Smile,3,4.83,2tqoJQbv6dNNOi0PCCjuse,56,0.779,0.57,5,-8.752,0,0.469,0.303,0.0,0.218,0.467,99.878,"['JAY-Z', 'Gloria Carter']"
72,4:44,JAY-Z,2017-07-07,Caught Their Eyes,4,3.44,71oM9w2BbJxzTpxzWIE0lw,59,0.813,0.837,1,-6.356,1,0.298,0.166,0.0,0.0835,0.744,84.965,"['JAY-Z', 'Frank Ocean']"
72,4:44,JAY-Z,2017-07-07,4:44,5,4.74,1gT5TGwbkkkUliNzHRIGi1,72,0.261,0.852,9,-4.965,1,0.158,0.139,4.26e-05,0.477,0.431,177.997,['JAY-Z']
72,4:44,JAY-Z,2017-07-07,Family Feud,6,4.19,6ku4gCfjdxmYpajNONAciN,57,0.543,0.721,1,-6.805,1,0.317,0.17,1.06e-06,0.59,0.499,82.992,"['JAY-Z', 'Beyoncé']"
72,4:44,JAY-Z,2017-07-07,Bam,7,3.92,6Iuh3vNjpWhSeHM3RZgzQL,61,0.639,0.788,6,-2.879,1,0.35,0.455,0.0,0.058,0.847,155.913,"['JAY-Z', 'Damian Marley']"
72,4:44,JAY-Z,2017-07-07,Moonlight,8,2.4,39ukbGu3UVWs74ba83T68c,51,0.758,0.633,5,-8.373,0,0.391,0.236,0.0,0.272,0.516,88.17,['JAY-Z']
72,4:44,JAY-Z,2017-07-07,Marcy Me,9,2.91,5oynsOy80DnodTslgaj3cr,59,0.518,0.678,10,-6.76,1,0.331,0.542,0.0,0.108,0.604,81.951,['JAY-Z']
72,4:44,JAY-Z,2017-07-07,Legacy,10,2.95,3p2O5DDqlWdaR1l4wsHn9R,51,0.425,0.858,1,-7.105,1,0.396,0.522,0.0,0.0597,0.606,162.171,['JAY-Z']
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,Poet (Black Bean),1,2.81,1cuBvcUNjheL8KRkGcvlyB,27,0.472,0.435,1,-10.814,1,0.264,0.88,0.0,0.35,0.519,86.13,['Milo']
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,Landscaping,2,3.21,0MZ4CPPG8QBdkAWVVTgLqn,29,0.654,0.945,1,-5.845,1,0.378,0.734,0.0,0.128,0.561,140.364,"['Milo', 'E L U C I D']"
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,Call + Form (Picture),3,3.82,3Ck33oynsZoRYsWoZ07T3v,28,0.672,0.52,1,-8.223,1,0.215,0.632,1.1e-06,0.145,0.169,139.178,['Milo']
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,Magician (Suture),4,2.28,1zoZwsErGNHo0yyn83qw6I,33,0.516,0.738,11,-8.303,0,0.432,0.278,0.000218,0.249,0.383,98.092,['Milo']
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,The Young Man Has A Point (Nurture),5,1.47,6zKGBVMlypb475ZGK1dkuk,26,0.607,0.537,4,-9.332,0,0.347,0.551,0.0,0.119,0.601,100.666,"['Milo', 'YOUNGMAN']"
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,Pablum // CELESKINGIII,6,2.28,3YxeX66a3jXCKsTymJZOkd,26,0.5,0.572,10,-8.679,0,0.408,0.738,0.00366,0.105,0.098,89.612,['Milo']
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,Note to Mrs,7,1.83,3xZymaZC1m1SxoQwbKlan2,26,0.569,0.524,2,-12.143,1,0.459,0.664,0.000437,0.0723,0.501,118.793,['Milo']
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,Paging Mr. Bill Nunn,8,2.79,7BHmXAdoLC3DfPTmQp4knC,25,0.709,0.582,11,-11.903,1,0.284,0.901,0.0301,0.0944,0.153,95.009,['Milo']
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,Sorcerer,9,2.61,6DaT9wAv6qCtpqs1izHegV,36,0.59,0.609,8,-9.206,1,0.166,0.127,4.12e-06,0.221,0.403,103.584,['Milo']
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,Take Advantage of the Naysayer,10,2.92,5u72Z74pK4moLm4SJTjBPp,26,0.563,0.384,9,-10.637,0,0.234,0.9,0.0,0.108,0.526,92.288,['Milo']
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,IDK,11,1.32,4RBhBR8ToOdYBA5eY8awty,24,0.578,0.656,5,-4.585,1,0.547,0.707,0.0,0.742,0.544,81.073,['Milo']
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,Yet Another,12,3.94,24968mnfwFHMexm6FujBJq,25,0.447,0.769,3,-5.428,0,0.293,0.658,0.0,0.127,0.748,76.877,"['Milo', 'Lorde Fredd33', 'YCP Beno', 'Signor Benedick the Moor']"
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,Ornette's Swan Song,13,2.48,2XstmwW5ipP0s5JkqW5vZ4,25,0.706,0.709,7,-6.252,1,0.371,0.853,4.85e-05,0.13,0.51,91.834,"['Milo', 'Self Jupiter']"
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,Embroidering Machine,14,4.3,36F0AmNEkEBGPV2Il3TXAC,25,0.625,0.553,1,-10.421,1,0.0698,0.244,0.00353,0.19,0.146,128.913,['Milo']
41,Who Told You To Think??!!?!?!?!,Milo,2017-08-11,Rapper,15,4.16,4pGjOq3AJpK6L5qTJs3lhh,27,0.65,0.68,8,-6.275,0,0.304,0.697,9.43e-06,0.11,0.853,158.173,"['Milo', 'BUSDRIVER']"
69,SATURATION II,BROCKHAMPTON,2017-08-25,GUMMY,1,4.35,42tBlHWL3VfDkUM2iWcc5p,61,0.687,0.672,0,-5.975,0,0.0573,0.198,0.0,0.175,0.792,80.035,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,QUEER,2,3.79,4sEnZad9gvLSLkyt8DW11O,56,0.773,0.625,1,-7.029,0,0.176,0.149,0.0,0.0619,0.676,82.004,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,JELLO,3,4.0,1ZuQVisBNDRm51QIN9MajR,51,0.92,0.569,7,-6.628,0,0.374,0.618,7.28e-06,0.206,0.641,139.953,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,TEETH,4,1.33,4x3gJSZ2CeyGW9I8X7DtAs,47,0.432,0.554,7,-8.046,0,0.114,0.797,0.0,0.0804,0.5,79.344,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,SWAMP,5,4.2,6MTA4AwgmjVASTXpBEwvn8,52,0.692,0.655,9,-5.758,1,0.0482,0.0224,0.0519,0.11,0.4,141.015,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,SCENE,6,0.66,5Kkmnf0Xi1pv6CaT3e7czy,41,0.434,0.312,5,-20.861,1,0.0567,0.936,0.00169,0.553,0.862,145.864,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,TOKYO,7,3.2,1CKhx6sSkUxzomXnYZqSMh,57,0.632,0.625,2,-5.781,1,0.291,0.0644,0.0,0.689,0.535,139.981,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,JESUS,8,1.33,2WVsyRWVM6xyKkZadKu32E,46,0.606,0.368,0,-9.236,0,0.0793,0.723,0.0,0.137,0.349,101.549,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,CHICK,9,3.41,6bMLXWNukxfiUqH1D0ud1Z,47,0.464,0.71,7,-5.193,1,0.26,0.353,0.0,0.309,0.585,150.068,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,JUNKY,10,4.15,7ujucw8kFBPIy9mz7DlmAq,54,0.638,0.662,1,-5.497,1,0.404,0.316,0.0,0.258,0.675,82.327,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,SCENE 2,11,0.5,3zAjkGy22FCXrCqSosQYkk,15,0.414,0.419,9,-21.062,0,0.037,0.894,4.88e-05,0.514,0.96,84.007,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,FIGHT,12,3.02,7sJ7zlySCbRw6OjlLhVQMt,48,0.656,0.698,1,-7.322,1,0.0967,0.319,2.2e-05,0.252,0.165,90.008,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,SWEET,13,4.57,2DgMxFMUQRPthW4ROhjen1,66,0.718,0.628,10,-6.007,0,0.223,0.543,0.0,0.116,0.722,92.107,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,GAMBA,14,3.37,4zbb4mISfck5isCpFsjsr3,49,0.652,0.511,5,-8.055,1,0.0916,0.314,0.00267,0.163,0.296,95.045,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,SUNNY,15,2.84,6C1wn08cac9wcvJvGtuHi1,47,0.504,0.659,4,-5.111,1,0.0336,0.866,0.0,0.273,0.431,79.996,['BROCKHAMPTON']
69,SATURATION II,BROCKHAMPTON,2017-08-25,SUMMER,16,3.42,66dQdXAbtuPdSasezCQVZE,66,0.497,0.55,8,-6.13,1,0.0257,0.847,0.049,0.119,0.542,79.955,['BROCKHAMPTON']
69,Gang Signs & Prayer,Stormzy,2017-02-24,First Things First,1,3.46,0ix3RUQ76mECOKP6LDPy66,50,0.726,0.808,10,-4.377,0,0.134,0.344,0.000163,0.0828,0.483,96.042,['Stormzy']
69,Gang Signs & Prayer,Stormzy,2017-02-24,Cold,2,2.62,5gSed1Fd3tdse60Gc0Uuoe,52,0.732,0.974,1,-2.158,1,0.168,0.202,0.0,0.0853,0.717,137.905,['Stormzy']
69,Gang Signs & Prayer,Stormzy,2017-02-24,Bad Boys (feat. Ghetts and J Hus),3,4.11,48jPP29QyeTorwlkflGast,50,0.603,0.64,1,-5.215,1,0.291,0.134,0.0,0.434,0.318,125.462,"['Stormzy', 'Ghetts', 'J Hus']"
69,Gang Signs & Prayer,Stormzy,2017-02-24,"Blinded By Your Grace, Pt. 1",4,2.68,5hzBiEGCC6IUzIImitWJKy,48,0.557,0.0768,11,-19.691,1,0.0563,0.956,2.91e-05,0.14,0.259,126.091,['Stormzy']
69,Gang Signs & Prayer,Stormzy,2017-02-24,Big For Your Boots,5,3.97,3uMB82o0qa7erhiZBW9KQC,62,0.515,0.902,6,-4.729,0,0.383,0.0313,0.0,0.093,0.628,174.589,['Stormzy']
69,Gang Signs & Prayer,Stormzy,2017-02-24,Velvet / Jenny Francis - Interlude,6,5.67,4GXMWFus2XoMuPqP5gdgld,48,0.493,0.501,2,-6.421,1,0.118,0.45,4.55e-05,0.123,0.262,106.538,['Stormzy']
69,Gang Signs & Prayer,Stormzy,2017-02-24,Mr Skeng,7,3.29,3DrMEiTE3yu3yyc6xBDEDz,49,0.699,0.724,1,-5.126,1,0.223,0.102,0.0,0.0865,0.402,140.157,['Stormzy']
